1593,Кнопка сетевая со светодиодом BEKO,,"
	Кнопка сетевая BEKO со светодиодом. 4 контакта под клеммники, возвратно-пружинный контакт включателя. Включатель на два положения: включено / выключено, фиксируется. Светодиодная индикация включения.
",r,115,,,,,,UAH,,,,шт,,,,"http://remza.com.ua/image/cache/import_files/9a/9a0f49f8-e7cf-11e7-1591-525400e6264f_e74ac179-f177-11e7-8a97-525400e6264f-1280x1024.jpeg, http://remza.com.ua/image/cache/import_files/9a/9a0f49f8-e7cf-11e7-1591-525400e6264f_e74ac182-f177-11e7-8a97-525400e6264f-1280x1024.jpeg",+,,,,,,,,,,http://remza.com.ua/zapchasti_dlja_stiralnykh_mashin/knopka_setevay/1593,1593,,,9213
2316,Двигатель центрифуги Saturn  YYG-70,,"
	Двигатель (мотор) центрифуги YYG-70 для полуавтоматов Saturn. Мощность 70 W, 0.8 A, 5 мкФ, длина вала 38 мм, толщина 10 мм.
",r,400,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/77/77537bd6-4c7a-11e3-b888-0007e96babaa_77537bea-4c7a-11e3-b888-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_dlja_stiralnykh_mashin/zapch_polyavtomat/dvigateli_polyavtom/dvig_2316,2316,,,9199
1001,Двигатель помпы Saturn,,"
	Двигатель помпы для стиральных машин Saturn.
",r,200,,,,,,UAH,,,,шт,,,,"http://remza.com.ua/image/cache/import_files/10/10164efc-ee06-11e3-8c86-0007e96babaa_06d283fc-f45e-11e3-8c86-0007e96babaa-1280x1024.jpeg, http://remza.com.ua/image/cache/import_files/10/10164efc-ee06-11e3-8c86-0007e96babaa_06d28406-f45e-11e3-8c86-0007e96babaa-1280x1024.jpeg",+,,,,,,,,,,http://remza.com.ua/zapchasti_dlja_stiralnykh_mashin/zapch_polyavtomat/dvigateli_polyavtom/1001_dv,1001,,,9199
2317,Двигатель основной Saturn XD-135,,"
	Двигатель (мотор) бака основной XD-135 для полуавтомата Saturn. Мощность 135 W, 10 мкФ, диаметр вала 12 мм.
	 
",r,400,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/77/77537b9a-4c7a-11e3-b888-0007e96babaa_77537bcc-4c7a-11e3-b888-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_dlja_stiralnykh_mashin/zapch_polyavtomat/dvigateli_polyavtom/dvigat_2317,2317,,,9199
3403-001124,Кнопка сетевая для пылесосов Samsung 3403-001124,,Оригинальная сетевая кнопка для пылесосов Samsung код 3403-001124. Параметры: NOVA KAN-2.5 10(8)A 250V-T120. Применяется в моделях: VC5853SU3B/SBW VC5853SU3B/XEV VC5853SU3K/SBW VC5853SU3K/XEV VC5913SN3S/KBW VC5913SN3S/SBW VC5913SN3S/XEV VC5915SN3G/SBW VC5915SN3G/XEV VC5915SN3R/SBW VC5915SN3R/XEV VC5916SN3G/SBW VC5916SN3R/SBW VCC4020S3B/BOL VCC4020S3B/ITM VCC4020S3R/BOL VCC4023S3B/SBW VCC4023S3B/XEV VCC4023S3K/SBW VCC4023S3K/XEV VCC4023S3W/XEV VCC4031S34/XEV VCC4130S31/SBW VCC4130S31/XEV VCC4130S3B/XEV VCC4130S3S/XEV VCC4131S37/XEV VCC4325S31/KEV VCC4325S31/XEV VCC4325S3K/SBW VCC4325S3R/SBW VCC4326S31/XEV VCC432AS3K/XEV VCC4520S3B/XEV VCC4520S3S/XEV VCC4521S3R/XEV VCC4521S3S/XEV VCC5120V3S/SBW VCC5120V3S/XEV VCC5120X3S/XEV VCC5125V3B/SBW VCC5128V3G/SBW VCC5140V3G/SBW VCC5148V33/SBW VCC514AV3B/SBW VCC514BV3S/SBW VCC5345V3B/SBW VCC5345V3S/SBW VCC5345V3S/XEV VCC5610S3A/XEV VCC5610S3K/XEV VCC5620S31/XEV VCC5620S37/XEV VCC6520S3O/SBW VCC6520S3O/XEV VCC6520X3O/XEV VCC8680V3R/XEV VCC8685V3R/XEV VCS7550S3K/XEV VCU2911S3R/XEV VCU2931S3S/XEV.,r,115,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/37/378d55c6-9200-11e5-1c81-0007e96babaa_378d5634-9200-11e5-1c81-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_pylesos/cnopca_pulesosa/340_001124,3403-001124,,,9143
3403-001090,Кнопка сетевая для пылесосов Samsung 3403-001090,,Оригинальная сетевая кнопка для пылесосов Samsung код 3403-001090. Параметры: NOVA KAN-1.5 10(8)A 250V. Подходит к моделям: TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9015V TC-9015V TC-9015V TC-9015V TC-9015V TC-9015V TC-9014VN TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9014VN TC-9014VN TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9014V TC-9015VN TC-9015V TC-9015V TC-9015V TC-9015VN TC-9015VN TC-9015V TC-9015V TC-9015V VC-9515V TC-9015V TC-9015V TC-9015V TC-9015V TC-9015V TC-9015VN TC-9015VN TC-9015V TC-9015V TC-9015V TC-9015V TC-9015VPN TC-9015VP TC-9015VP VAC-7049B VAC-7049B VAC-7049N VAC-7049N VAC7049G VAC-9048B VAC-9048R VAC-9048R VAC-9068G VAC-9069G VC-8716H VC-8716V VC-8820V VC-8930E VC-9000 VC-BM600 VC-BM601 VC-BM602 VC-BM603B VC-BM620 VC-BM621 VC-BM622 VC-BM623 COMPACT C10 COMPACT C10 COMPACT C10 COMPACT C10 COMPACT C10 COMPACT C10 COMPACT C10 COMPACT C10 COMPACT C10 COMPACT C110 COMPACT C110 COMPACT C110 COMPACT C110 COMPACT C110 COMPACT C118 EU C118 COMPACT C120 COMPACT C120 COMPACT C120 COMPACT C120 FORCE 122 FORCE 144 COMPACT C15 COMPACT C15 COMPACT C15 COMPACT C15 COMPACT C18 COMPACT C18 COMPACT C18 COMPACT C18 COMPACT C20 COMPACT C20 COMPACT C20 COMPACT C20 COMPACT C20 C210 C210 C210 C210 C218 C218 C220 C220 C220 C230 ALLERGY C230 ALLERGY C230 ALLERGY C230 ALLERGY VC-P500BE VCMA18AV VCMA18AV VCMA18AV VCMA18AV VCMA18AV VCMA18AV VCMA18AV VCMA18AV VCMA18AV VCMA18AV VCMA18AV VCMA18BV VCDC20AV VCDC20AV VCDC20AV VCDC20AV VCDC20AV VCDC20AV VCDC20AV VCDC20AV VCDC20AV VCDC20AV VCDC20AV VCDC20AV VCDC20AV VCDC20AV VCDC20CV VCDC20CV VCMA20CV VCMA20CV VCDC20DV VCDC20DV VCJG245V VCJG246V VCJG246V VCJG24AV VCJG24AV VCJG24AV VCJG24AV VCJG24AV VCJG24AV VCJG24AV VCJG24AV VCJG24BV VC-5813 VC-5813 VC-5813 VC-5813 VC-5813 VC-5813 VC-5813 VC-5813 VC5813 VC-5813 VC-5813 VC-5813 VC-5813 VC-5813 VC-5813 VAC-5863 VC-5813V VC-5813V VC-5813V VC-5813V VC-5814 VC-5814 VC-5814 VC-5814 VC-5814 VC-5814 VC5814 VC-5814V VC-5814V VC-5814V VC-5814V VC-5814V VC-5814V VC-5814V VC-5814V VC-5815V VC-5815V VC-5815V ASPIRA MOUSE 1500 VC-5815V VC5803V VC-5815V VC-5816V VC-5806V VC-5825V XJ2630KB VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5913 VC-5923 VC-5913 VC-5913 VC-5913 VAC5913RN VAC-5913VN VAC-5913VB VAC-5913VB VAC5913B VAC5913R VAC-5913VW VAC-5913VW VAC5913S VC-5913V VC-5913V VC-5913V VC-5913V VC-5913V VC-5913V VC-5913V VC-5913V VC-5913V RC-5923 VC-5913V RC-5933 VC-5913V VC-5913V RC-5943 VC-5913V VC-5913V VC-5914 VC-5914 VC-5914 VC-5914 VC-5914 VC-5914 VC-5914 VC-5914V RC-5944 VC-5914V VC-5914V VC-5914V VC-5914V VC-5914V VC-5914V VC-5914V VC-5914V VC-5914V RC-5934 VC-5914V VC-5914V VC-5914V VC-5914V VC-5914V VC-5914V VC-5914V VC-5914V VC-5914V VC-5914V VC-5914V GM 50 VC-5914V HFC593FBR VC-5915 VC-5915 VC-5915V VC-5915V RC-5955 VC-5915V VC-5915V VC-5915V VC-591,r,110,,,,,,UAH,,,,шт,,,,"http://remza.com.ua/image/cache/import_files/37/378d568e-9200-11e5-1c81-0007e96babaa_378d56f2-9200-11e5-1c81-0007e96babaa-1280x1024.jpeg, http://remza.com.ua/image/cache/import_files/37/378d568e-9200-11e5-1c81-0007e96babaa_378d56de-9200-11e5-1c81-0007e96babaa-1280x1024.jpeg",+,,,,,,,,,,http://remza.com.ua/zapchasti_pylesos/cnopca_pulesosa/3403_001090,3403-001090,,,9143
1316,Кнопка включения для пылесосов Zelmer 2700.0,,Кнопка включения для пылесосов Zelmer 2700.090,r,50,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/0a/0a9ce890-b5b3-11e3-6f8e-0007e96babaa_0a9ce8c2-b5b3-11e3-6f8e-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_pylesos/cnopca_pulesosa/knopca_1316,1316,,,9143
3030,Термовыключатель для пылесосов Zelmer 332.0022,,Термовыключатель для пылесосов Zelmer 332.0022,r,150,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/d1/d1c08d90-d805-11e3-9b99-0007e96babaa_d1c08da4-d805-11e3-9b99-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_pylesos/cnopca_pulesosa/332_0022,3030,,,9143
2906,Кнопка включения для пылесосов Zelmer 601101.1027,,Кнопка включения для пылесосов Zelmer 601101.1027.,r,65,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/0a/0a9ce8fe-b5b3-11e3-6f8e-0007e96babaa_0a9ce912-b5b3-11e3-6f8e-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_pylesos/cnopca_pulesosa/knopca_2906,2906,,,9143
2904,Кнопка включения для пылесосов Zelmer 07.0427,,Кнопка включения для пылесосов Zelmer код 07.0427,r,45,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/d1/d1c08d4a-d805-11e3-9b99-0007e96babaa_d1c08d86-d805-11e3-9b99-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_pylesos/cnopca_pulesosa/07_0427,2904,,,9143
2754,Кнопка включения для пылесосов Zelmer 601201.1028,,"Кнопка включения для пылесосов Zelmer 601201.1028, 2-х контактная.",r,190,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/0a/0a9ce8cc-b5b3-11e3-6f8e-0007e96babaa_0a9ce8e0-b5b3-11e3-6f8e-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_pylesos/cnopca_pulesosa/knopca_2754,2754,,,9143
2246,Кнопка фена 4-позиции XC-2410,,Ползунковый переключатель XC-2410 для фена 4 позиции.,r,90,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/d2/d2d7fb56-cbd2-11e5-cc89-0007e96babaa_e7b3961a-cc23-11e5-cc89-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_pylesos/cnopca_pulesosa/2246,2246,,,9143
2240,Кнопка сетевая для пылесосов Electrolux,,"
	Кнопка сетевая для пылесосов Electrolux. 4 клемы.
",r,90,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/f7/f79b2e74-4bc5-11e9-bc98-52ac00917454_6ba2d5c6-5187-11e9-5d9a-52ac00917454-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_pylesos/cnopca_pulesosa/2240,2240,,,9143
2013,Кнопка включения для пылесосов Zelmer 07.0430,,"Кнопка включения для пылесосов Zelmer код 07.0430 5, пайка.",r,50,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/0a/0a9ce8e1-b5b3-11e3-6f8e-0007e96babaa_0a9ce8f4-b5b3-11e3-6f8e-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_pylesos/cnopca_pulesosa/knopca_2013,2013,,,9143
1208,Блокада для пылесоса Zelmer 5000.0022,,"
	Блокада 5000.0022 для пылесоса Zelmer Solaris.
",r,60,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/0a/0a9cea70-b5b3-11e3-6f8e-0007e96babaa_0a9cea84-b5b3-11e3-6f8e-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_pylesos/cnopca_pulesosa/blok_1208,1208,,,9143
2708,Прокладка на двигатель пылесоса,,"
	Прокладка на двигатель пылесоса. Диаметр 85 мм.
",r,55,,,,,,UAH,,,,шт,,,,"http://remza.com.ua/image/cache/import_files/62/62664e51-f521-11e6-4485-525400e6264f_62664e63-f521-11e6-4485-525400e6264f-1280x1024.jpeg, http://remza.com.ua/image/cache/import_files/62/62664e51-f521-11e6-4485-525400e6264f_62664e64-f521-11e6-4485-525400e6264f-1280x1024.jpeg",+,,,,,,,,,,http://remza.com.ua/zapchasti_pylesos/dvigateli_pulesos/2708,2708,,,9133
525,Лампа для духовок 25Вт 300°С E14,,"
	Лампочка термостойкая для духовок. Мощность: 25 Вт, рабочая температура: до 300 °С, цоколь Е14.
",r,25,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/ea/ea46a50e-b6b9-11e5-2b85-0007e96babaa_5e49baf2-b6fd-11e5-2b85-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_gaz_olit_i_duhovok/lampochka_dyxovki/525,525,,,9112
5953,Лампа для духовок 25Вт 300°С E14 D=35 мм Турция,,"Лампочка термостойкая для духовок с керамическим цоколем. Мощность: 25 Вт, рабочая температура: до 300 °С, цоколь Е14, диаметр посадочного места 35 мм.",r,200,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/da/da3b3d6c-ccc3-11e5-cc89-0007e96babaa_da3b3dbc-ccc3-11e5-cc89-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_gaz_olit_i_duhovok/lampochka_dyxovki/5953,5953,,,9112
3359,Лампа для духовок 25Вт 300°С E27,,"Лампочка термостойкая для духовок. Мощность: 25 Вт, рабочая температура: до 300 °С, цоколь Е27, 240V.",r,25,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/d2/d2d7fae8-cbd2-11e5-cc89-0007e96babaa_8ab09206-cc37-11e5-cc89-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_gaz_olit_i_duhovok/lampochka_dyxovki/3359,3359,,,9112
2760,Лампа для духовок 25Вт 300°С E14 D=35 мм,,"Лампочка термостойкая для духовок с керамическим цоколем. Мощность: 25 Вт, рабочая температура: до 300 °С, цоколь Е14, диаметр посадочного места 35 мм.",r,165,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/d2/d2d7faa2-cbd2-11e5-cc89-0007e96babaa_8ab091e8-cc37-11e5-cc89-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_gaz_olit_i_duhovok/lampochka_dyxovki/2760,2760,,,9112
2729,Лампа для духовок 15Вт 300°С,,"Лампа универсальная для духовок с керамическим цоколем. Мощность: 15 Вт, рабочая температура: до 300 °С, диаметр 54 мм.",r,165,,,,,,UAH,,,,шт,,,,"http://remza.com.ua/image/cache/import_files/95/95e904aa-b634-11e5-2b85-0007e96babaa_95e90504-b634-11e5-2b85-0007e96babaa-1280x1024.jpeg, http://remza.com.ua/image/cache/import_files/95/95e904aa-b634-11e5-2b85-0007e96babaa_95e904f0-b634-11e5-2b85-0007e96babaa-1280x1024.jpeg",+,,,,,,,,,,http://remza.com.ua/zapchasti_gaz_olit_i_duhovok/lampochka_dyxovki/2729,2729,,,9112
Termopera Universal 90,Термопара универсальная 90 см,,"
	Термопара универсальная для газовых плит и духовок, длина 90 см
",r,110,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/3e/3e2c0e02-582b-11e2-8c32-10bf489b8609_3e2c0e04-582b-11e2-8c32-10bf489b8609-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_dlja_gazovykh_kotlov_kolonok/termopara/termopara_univers_90,Termopera Universal 90,,,9076
Termopara Universal 60,Термопара универсальная 60 см,,"

	Термопара универсальная для газовых плит и духовок, длина 60 см

",r,95,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/dc/dca2ad44-54d8-11e2-4b8c-0007e96babaa_3e2c0e01-582b-11e2-8c32-10bf489b8609-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_dlja_gazovykh_kotlov_kolonok/termopara/termopara_univers_60,Termopara Universal 60,,,9076
Termopara Universal 150,Термопара универсальная 150 см,,"
	Термопара универсальная для газовых плит и духовок, длина 150 см
",r,160,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/3e/3e2c0e08-582b-11e2-8c32-10bf489b8609_3e2c0e0a-582b-11e2-8c32-10bf489b8609-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_dlja_gazovykh_kotlov_kolonok/termopara/termopara_univers_150,Termopara Universal 150,,,9076
Termopara Universal 120,Термопара универсальная 120 см,,"
	Термопара универсальная для газовых печей и духовок, длина 120 см
",r,150,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/3e/3e2c0e05-582b-11e2-8c32-10bf489b8609_3e2c0e07-582b-11e2-8c32-10bf489b8609-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_dlja_gazovykh_kotlov_kolonok/termopara/termopara_univers_120,Termopara Universal 120,,,9076
C00143490,"Термопара для газовых плит Ariston, Indesit C00143490",,"Термопара газ контроль духовки/гриля для бытовых газовых плит Ariston, Indesit код C00143490. Длина 1200 мм, подсоединение к клапану М8*1, безрезьбовой оголовок. Подходит для следующих моделей :
Подходит к моделям: 7OFHGIXRU/HA 7OFHGWHRUHA 7OFHRG(AN)RU/HA 7OFHRG(OW)RU/HA 7OFKGXRUHAS 7OFZGIXRUHA A6GG1FXEX C14G(W)I C14SG1(W)I C14SG1(W)I/HA C14SG1(X)I C14SG1(X)I/HA C247GWI C247GXI C24GWI C320GC/SKD C340SG1(X)AG C344GWP C345GWF C345GWP C345GXEX C345GXP C346GT(W)F C346GT(X)F C347G(B)R C347G(X)R C347GW/I C347GW/P C347GWR C347GX/P C347GXI C34SG(W)EX C34SG1(W)R C34SG1(W)R/HA C34SG1(W)UA/HA C34SG1(X)AG C34SG1(X)EX C34SG1(X)R C34SG1(X)R/HA C34SG17(W)RU/HA C34SG17(X)RU/HA C34SG3(W)R C34SG3(W)R/HA C34SG3(W)R/HAS C34SG3(X)R C34SG3(X)R/HA C34SG37(W)RU/HA C34SG37XRU/HA C34SIG17XRUHA C35G1(W)F C35G1(W)F/HA C35G1(X)F C35G1(X)F/HA C35SG1(W)F/HA C35SG1(X)F/HA C35SG1XFHAS C50GLS C50LCIK/1 C50LCIW/1 C64G(W)EX C64SG1(W)AG C64SG1(W)B C64SG1(W)EX F070292 F068020 F070294 F070295 F080676 F067848 F083787 F037528 F037529 F048498 F037530 F048499 F026889 F026890 F026888 F028035 F068850 F026584 F026044 F026586 F027137 F026585 F029475 F029678 F031062 F030706 F026672 F026587 F026055 F026588 F026673 F039159 F038947 F048501 F071542 F039672 F039160 F038948 F048502 F068838 F068839 F038949 F048504 F080946 F038950 F048505 F067606 F067607 F083430 F036670 F048510 F036669 F048511 F067311 F067312 F081054 F049807 F053202 F046652 F030823 F037669 F030817 F030822 3702920000 3702920100 3680200000 3702940000 3702950000 3806760100 3678480000 25837870100 25837870100 25375281010 25375290110 25375291010 25484980010 25375300110 25375301010 25484990010 25268890000 25268890010 25268891000 25268891100 25268900000 25268900010 25268900100 25268901000 25268901100 25268880000 25268880010 25268881000 25268881100 25280350010 25688500000 25265840010 25260440010 25265860010 25271370010 25271370011 25271370111 25265850010 25294750010 25294750110 25296780010 25310620010 25307060010 25266720010 25265870010 25260550010 25265880010 25266730010 25391591010 25391591110 25389471010 25485011010 25485011010 25715421010 25396721010 25391601010 25389481010 25485021010 25485021010 25688380000 25688380000 25688390000 25688390000 25389491010 25389491110 25485041010 25485041010 25809460000 25809460000 25389501010 25485051010 25485051010 25485051110 25485051110 25485051210 25485051210 25485051310 25485051310 25676061010 25676071010 25676071010 25834300100 25366701010 25485101010 25366691010 25366691110 25485111010 25673111010 25673121010 25810540000 25498071010 25532021110 25466521110 25308230010 25308230010 25376690110 25308170010 25308220010 4174030c - 027 4174030c - 027 4174030c - 027 4174030c - 027 4174030c - 027 4210540 - 027 4210540 - 027 4280230 - 012 4280230 - 036 4190230 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190220 - 035 4190230 - 035 4190230 - 035 4190230",r,220,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/dd/ddcb1dde-5d07-11e5-8c81-0007e96babaa_ddcb1e92-5d07-11e5-8c81-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_gaz_olit_i_duhovok/termopara_plit/c00143490,C00143490,,,9076
C00028639,"Термопара для газовых плит Ariston, Indesit C0028639",,"Термопара газ контроль духовки/гриля для бытовых газовых плит Ariston, Indesit код C0028639. Длина 1200 мм, подсоединение к клапану М8*1, резьбовой оголовок.",r,185,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/15/152e1860-0147-11e6-5285-525400e6264f_7ea022a6-ee37-11e6-bd82-525400e6264f-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_gaz_olit_i_duhovok/termopara_plit/c00028639,C00028639,,,9076
811596,"Термопара для газовых плит Gorenje 811596 (850050, 135462) 760 мм",,"
	Оригинальная термопара газконтроля духовки для газовой плиты Gorenje код 850050, 135462, 811596. Длина 760 мм.
	Подходит для моделей: Подходит к моделям: MG51100FW1 MG51102GW MGN51102FW GIN52190IW GIN52260IW GN51101IW GN51101IW0 MG51100FW GN51104IW GN51203IBR GN51203IW GSH40952WE GSH40962BE GSH40962WE GSH40973BE GSH40973WE KGN51101HBR KGN51101HBR1 KGN51101HW KGN51101HW1 MG51100FW2 MG51100GW MG51100GW1 MG51100GW2 MG51101FW0 MG51101FW1 MG51101FW2 MG51101GW0 MG51101GW1 MG51102FW MG51102FW1 MG51102GBR MG51102GW1 MG51103FW0 MG51103FW1 MG51103GW MG51203GW MGI52160GW MGI52203GW MGIN52160GW MGIN52290GW MGIN53203GW MGIN53260GW MGN51100FW MGN51100FW1 MGN51100FW5 MGN51100FW6 MGN51100GW MGN51100GW1 MGN51100GW2 MGN51100GW5 MGN51101FBR MGN51101FW MGN51102FBR MGN51102FW1 MGN51102GBR MGN51102GW MGN51103GW MGN51104FW MGN51123FBR MGN51123FW MGN51123FX MGN52103FBR1 MGN52103FW MGN52103FW1 MGN52160FW MGN52160FW1 MGN52190FW SM133EW SMN133EW G51101ABR G51101IW G51101IW0 G51104IW GI52124AW GI52190IW GI52390IW GIN52101IW 1436.65F2 1442.95G2 ACG56W G209-3B G209-4B G209-4BZ G51100AW G51100AX G51101AW G51101AW1 G51101AX G51101IBR G51104AW G51106IW G51121AW G51203IBR G51203IW GDMIN146W GH505.4E GH506.4E GI52101IW GI52103IW GI52108AW GI52108AW-IE GI52203IBR GI52203IW GI52290IBR GI52290IW GIM241FFW GIN52108AW GIN52203IBR GIN52203IW GIN52260IBR GIN52260IS GIN53202AW GIN53260IBR GIN53260IW GM134AW GM135AW GM143W GMIN143B GMIN143W GMIN145S GMN134AW GMN135AW GN50203IBR GN50203IW GN51100AW GN51101IBR.
",r,200,,,,,,UAH,,,,шт,,,,"http://remza.com.ua/image/cache/import_files/5f/5f18ca2a-e4d9-11e7-fe8d-525400e6264f_929858ee-e64f-11e7-e29c-525400e6264f-1280x1024.jpeg, http://remza.com.ua/image/cache/import_files/5f/5f18ca2a-e4d9-11e7-fe8d-525400e6264f_929858e4-e64f-11e7-e29c-525400e6264f-1280x1024.jpeg, http://remza.com.ua/image/cache/import_files/5f/5f18ca2a-e4d9-11e7-fe8d-525400e6264f_929858f8-e64f-11e7-e29c-525400e6264f-1280x1024.jpeg",+,,,,,,,,,,http://remza.com.ua/zapchasti_gaz_olit_i_duhovok/termopara_plit/811596,811596,,,9076
609242,Термопара для газовых плит Gorenje 609242 500 мм,,"Оригинальная термопара газконтроля конфорки для газовой плиты Gorenje код 609242 (609241). Длина 500 мм.
Подходит для моделей: K7703W KMS62W KMS62E GMS64S GMS66W GI476W GI476B GI476E GI4368W GI4368B GI4368E GMS660E GMS640E K475W K477W K477E K5765W K7703E BL6059W BL6059IX BL5060BR BL6055W BL6055IX GMS64E K7302W.",r,145,,,,,,UAH,,,,шт,,,,http://remza.com.ua/image/cache/import_files/39/39e903ce-9467-11e5-1c81-0007e96babaa_94db1e74-946d-11e5-1c81-0007e96babaa-1280x1024.jpeg,+,,,,,,,,,,http://remza.com.ua/zapchasti_gaz_olit_i_duhovok/termopara_plit/609242,609242,,,9076
